# PYTHON VERSION: 3.11.3
# Script call:    16_get_window_stats.py -i ../analysis/02-mus-t-windows/02-fasta/ -w 10 -o ../data/mm10-10kb-window-stats-no-pahari.tsv -s ../data/mm10-10kb-spec-counts-no-pahari.tsv -d ../analysis/02-mus-t-windows/03-fasta-no-anc-filter-no-pahari
# Runtime:        07/27/2023 22:16:12
# ----------------
# Window size (-w):	10kb
# Input directory:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/analysis/02-mus-t-windows/02-fasta
# Missing threshold (seq):	0.5
# Missing threshold (site):	0.5
# Gap threshold (seq):	0.5
# Gap threshold (site):	0.5
# Gap threshold (window):	0.5
# Missing+gap threshold (seq):	0.5
# Missing+gap threshold (site):	0.5
# Output file:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/data/mm10-10kb-window-stats-no-pahari.tsv
# Species file:	../data/mm10-10kb-spec-counts-no-pahari.tsv
# Seq outdir:	../analysis/02-mus-t-windows/03-fasta-no-anc-filter-no-pahari
# ----------------
window	scaffold	start	end	total.seqs	aln.len	uniq.seqs	ident.seqs	seqs.above.missing	seqs.all.missing	avg.seq.len.wo.missing	seqs.above.gappy	seqs.all.gappy	seqs.above.missing.gappy	seqs.all.missing.gappy	invariant.sites	informative.sites	sites.w.missing	perc.sites.w.missing	sites.high.missing	perc.sites.high.missing	sites.all.missing	sites.w.gap	perc.sites.w.gap	sites.high.gap	perc.sites.high.gap	sites.all.gap	sites.missing.gap	perc.sites.missing.gap	sites.high.missing.gap	perc.sites.high.missing.gap	sites.all.missing.gap	total.seqs.filter	aln.len.filter	uniq.seqs.filter	ident.seqs.filter	seqs.above.missing.filter	seqs.all.missing.filter	avg.seq.len.wo.missing.filter	seqs.above.gappy.filter	seqs.all.gappy.filter	seqs.above.missing.gappy.filter	seqs.all.missing.gappy.filter	invariant.sites.filter	informative.sites.filter	sites.w.missing.filter	perc.sites.w.missing.filter	sites.high.missing.filter	perc.sites.high.missing.filter	sites.all.missing.filter	sites.w.gap.filter	perc.sites.w.gap.filter	sites.high.gap.filter	perc.sites.high.gap.filter	sites.all.gap.filter	sites.missing.gap.filter	perc.sites.missing.gap.filter	sites.high.missing.gap.filter	perc.sites.high.missing.gap.filter	sites.all.missing.gap.filter	written
chr17:16660000-16670000	chr17	16660000	16670000	5	10000	5	0	0	0	4.561	0	0	0	0	6048	113	1082	0.1082	910	0.091	0	1349	0.1349	1336	0.1336	0	2421	0.2421	2268	0.2268	583	5	8616	5	0	0	0	4.564066852367688	0	0	0	0	6023	113	1065	0.12360724233983286	902	0.10468895078922934	0	15	0.0017409470752089136	3	0.00034818941504178273	0	1070	0.12418755803156917	922	0.10701021355617456	264	TRUE
chr17:3660000-3670000	chr17	3660000	3670000	5	10000	5	0	0	0	4.0644	0	0	0	0	5854	137	2591	0.2591	2398	0.2398	0	1185	0.1185	716	0.0716	0	3314	0.3314	3248	0.3248	1325	5	9231	5	0	0	0	4.068573285667858	0	0	0	0	5846	136	2465	0.26703499079189685	2375	0.25728523453580326	0	451	0.0488571119055357	4	0.00043332250027082654	0	2564	0.27775972267359983	2502	0.271043223919402	850	TRUE
chr17:93520000-93530000	chr17	93520000	93530000	5	10000	5	0	0	0	4.4824	0	0	1	0	4547	63	521	0.0521	509	0.0509	0	3308	0.3308	3263	0.3263	0	3826	0.3826	3778	0.3778	1344	5	6724	5	0	0	0	4.694527067221892	0	0	0	0	4543	63	515	0.07659131469363474	503	0.07480666270077335	0	48	0.007138607971445568	5	0.00074360499702558	0	562	0.08358120166567519	514	0.07644259369422962	6	TRUE
chr17:82640000-82650000	chr17	82640000	82650000	5	10000	5	0	0	0	4.2082	0	0	3	0	3889	94	1165	0.1165	904	0.0904	0	4517	0.4517	4177	0.4177	0	5287	0.5287	5164	0.5164	4373	5	5790	5	0	0	0	4.339205526770294	0	0	0	0	3886	94	1083	0.18704663212435232	880	0.15198618307426598	0	333	0.057512953367875645	3	0.0005181347150259067	0	1087	0.18773747841105354	964	0.16649395509499137	427	TRUE
chr17:48050000-48060000	chr17	48050000	48060000	5	10000	5	0	0	0	4.2022	0	0	0	0	4886	231	2102	0.2102	1638	0.1638	0	1938	0.1938	1812	0.1812	0	3944	0.3944	3714	0.3714	565	5	8142	5	0	0	0	4.195038074183247	0	0	0	0	4878	226	2075	0.25485138786538936	1619	0.1988454925079833	0	134	0.016457872758535986	8	0.0009825595676737902	0	2113	0.25951854581183986	1887	0.23176123802505527	111	TRUE
chr17:53300000-53310000	chr17	53300000	53310000	5	10000	5	0	0	0	4.1199	3	0	3	0	1374	51	1649	0.1649	1192	0.1192	0	7183	0.7183	5673	0.5673	0	8406	0.8406	6943	0.6943	3739	5	4267	5	0	0	0	3.9615655026951018	0	0	2	0	1369	49	1229	0.2880243730958519	1158	0.27138504804312163	0	1491	0.34942582610733536	7	0.0016404968361846731	0	2684	0.6290133583313804	1237	0.28989922662292006	688	TRUE
chr17:48570000-48580000	chr17	48570000	48580000	5	10000	5	0	0	0	3.6448	0	0	1	0	4334	108	3391	0.3391	3255	0.3255	0	1368	0.1368	1269	0.1269	0	4690	0.469	4671	0.4671	275	5	8701	5	0	0	0	3.5779795425813123	0	0	0	0	4328	108	3368	0.3870819446040685	3247	0.37317549706930236	0	91	0.010458567980691875	9	0.0010343638662222733	0	3403	0.39110447075048843	3385	0.3890357430180439	59	TRUE
chr17:27480000-27490000	chr17	27480000	27490000	5	10000	5	0	0	0	4.4032	0	0	0	0	6293	55	1539	0.1539	1467	0.1467	0	1065	0.1065	712	0.0712	0	2369	0.2369	2302	0.2302	663	5	9237	5	0	0	0	4.4124715816823645	0	0	0	0	6283	54	1509	0.16336472880805455	1447	0.15665259283317096	0	326	0.03529284399696871	9	0.000974342318934719	0	1628	0.17624769946952473	1563	0.16921078272166287	219	TRUE
chr17:72040000-72050000	chr17	72040000	72050000	5	10000	5	0	0	0	4.3679	0	0	0	0	6629	85	1725	0.1725	1583	0.1583	0	789	0.0789	720	0.072	0	2445	0.2445	2428	0.2428	385	5	9264	5	0	0	0	4.394645941278066	0	0	0	0	6627	85	1715	0.1851252158894646	1577	0.17022884283246978	0	67	0.0072322970639032815	0	0.0	0	1715	0.1851252158894646	1700	0.18350604490500863	0	TRUE
chr17:74370000-74380000	chr17	74370000	74380000	5	10000	5	0	1	0	3.7044	0	0	4	0	2396	143	2872	0.2872	2759	0.2759	0	3328	0.3328	3150	0.315	0	5983	0.5983	5928	0.5928	3321	5	6805	5	0	0	0	3.5387215282880233	0	0	0	0	2390	142	2734	0.4017634092578986	2727	0.40073475385745777	0	177	0.02601028655400441	8	0.0011756061719324026	0	2802	0.41175606171932405	2754	0.4047024246877296	681	TRUE
chr17:21530000-21540000	chr17	21530000	21540000	5	10000	5	0	0	0	4.5247	0	0	0	0	4710	308	655	0.0655	600	0.06	0	2987	0.2987	2963	0.2963	0	3628	0.3628	3567	0.3567	719	5	7000	5	0	0	0	4.6085714285714285	0	0	0	0	4697	306	647	0.09242857142857143	595	0.085	0	29	0.004142857142857143	5	0.0007142857142857143	0	662	0.09457142857142857	601	0.08585714285714285	276	TRUE
chr17:49240000-49250000	chr17	49240000	49250000	5	10000	5	0	0	0	3.9883	0	0	0	0	5146	74	2638	0.2638	2347	0.2347	0	1364	0.1364	1199	0.1199	0	3894	0.3894	3674	0.3674	1173	5	8747	5	0	0	0	3.9594146564536414	0	0	0	0	5133	72	2612	0.29861666857208186	2327	0.26603406882359665	0	165	0.018863610380701955	8	0.0009145992911855493	0	2673	0.30559048816737167	2455	0.28066765748256545	508	TRUE
chr17:5530000-5540000	chr17	5530000	5540000	5	10000	5	0	0	0	4.27	0	0	0	0	5956	156	2102	0.2102	1686	0.1686	0	868	0.0868	585	0.0585	0	2613	0.2613	2519	0.2519	341	5	9386	5	0	0	0	4.290539100788409	0	0	0	0	5950	156	2001	0.21318985723417858	1676	0.17856381845301514	0	282	0.030044747496271042	3	0.00031962497336458556	0	2015	0.2146814404432133	1925	0.20509269124227572	195	TRUE
chr17:50440000-50450000	chr17	50440000	50450000	5	10000	5	0	0	0	3.9895	0	0	0	0	4831	99	2613	0.2613	2481	0.2481	0	1409	0.1409	1268	0.1268	0	3915	0.3915	3763	0.3763	1185	5	8690	5	0	0	0	3.984004602991945	0	0	0	0	4823	99	2500	0.28768699654775604	2453	0.28227848101265823	0	141	0.01622554660529344	14	0.001611047180667434	0	2622	0.30172612197928655	2479	0.2852704257767549	399	TRUE
chr17:44810000-44820000	chr17	44810000	44820000	5	10000	5	0	0	0	4.9076	0	0	0	0	9167	64	216	0.0216	194	0.0194	0	22	0.0022	21	0.0021	0	238	0.0238	215	0.0215	3	5	9967	5	0	0	0	4.91020367211799	0	0	0	0	9161	62	210	0.02106952944717568	190	0.01906290759506371	0	5	0.0005016554630279924	4	0.0004013243704223939	0	215	0.021571184910203673	194	0.019464231965486103	0	TRUE
chr17:78030000-78040000	chr17	78030000	78040000	5	10000	5	0	1	0	3.8375	3	0	4	0	1445	44	2306	0.2306	2230	0.223	0	5013	0.5013	4868	0.4868	0	7282	0.7282	7172	0.7172	2255	5	5113	5	0	0	0	3.6164678271073734	1	0	3	0	1445	44	2293	0.4484646978290632	2220	0.4341873655388226	0	146	0.028554664580481125	6	0.001173479366321142	0	2402	0.4697829063172306	2297	0.4492470174066106	106	TRUE
chr17:31980000-31990000	chr17	31980000	31990000	5	10000	5	0	0	0	3.8606	0	0	3	0	3585	30	2396	0.2396	2341	0.2341	0	3004	0.3004	2733	0.2733	0	5158	0.5158	5103	0.5103	2996	5	7246	5	0	0	0	3.7940932928512283	0	0	0	0	3573	30	2390	0.32983715153187965	2335	0.32224675683135523	0	272	0.03753795197350262	3	0.0004140215291195142	0	2420	0.3339773668230748	2367	0.32666298647529673	640	TRUE
chr17:1010000-1020000	chr17	1010000	1020000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:34610000-34620000	chr17	34610000	34620000	4	10000	4	0	0	0	3.6402	0	0	0	0	7093	35	1055	0.1055	500	0.05	0	1061	0.1061	680	0.068	0	2084	0.2084	1897	0.1897	757	4	9308	4	0	0	0	3.669853889127632	0	0	0	0	7093	35	1046	0.11237645036527719	497	0.053394929093253114	0	376	0.04039535883111302	1	0.00010743446497636442	0	1392	0.14954877524709928	1205	0.12945853029651913	252	TRUE
chr17:970000-980000	chr17	970000	980000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:93950000-93960000	chr17	93950000	93960000	5	10000	5	0	4	0	2.2442	1	0	5	0	552	12	6596	0.6596	6514	0.6514	0	3389	0.3389	2707	0.2707	0	9310	0.931	9301	0.9301	8462	5	7276	5	0	4	0	1.591808686091259	1	0	5	0	552	12	6578	0.9040681693238043	6496	0.8927982407916437	0	675	0.09277075316107751	1	0.00013743815283122595	0	6586	0.9051676745464541	6577	0.9039307311709731	5748	TRUE
chr17:68460000-68470000	chr17	68460000	68470000	5	10000	5	0	0	0	3.7171	0	0	3	0	3780	93	3409	0.3409	3098	0.3098	0	1830	0.183	1780	0.178	0	5201	0.5201	5149	0.5149	790	5	8176	5	0	0	0	3.6368639921722115	0	0	0	0	3776	93	3386	0.4141389432485323	3082	0.3769569471624266	0	50	0.00611545988258317	4	0.0004892367906066536	0	3402	0.4160958904109589	3351	0.4098581213307241	202	TRUE
chr17:33380000-33390000	chr17	33380000	33390000	5	10000	5	0	1	0	3.9571	1	0	4	0	2878	74	1903	0.1903	1723	0.1723	0	4739	0.4739	4651	0.4651	0	6442	0.6442	6433	0.6433	3442	5	5293	5	0	0	0	3.8847534479501227	0	0	0	0	2869	71	1741	0.32892499527678065	1687	0.31872284148875873	0	90	0.017003589646703194	7	0.001322501416965804	0	1756	0.33175892688456454	1747	0.3300585679198942	659	TRUE
chr17:8090000-8100000	chr17	8090000	8100000	5	10000	5	0	0	0	4.8642	4	0	4	0	7	0	105	0.0105	89	0.0089	0	9988	0.9988	9883	0.9883	0	9988	0.9988	9988	0.9988	1143	5	106	3	1	3	0	2.2641509433962264	2	0	5	0	3	0	101	0.9528301886792453	87	0.8207547169811321	0	102	0.9622641509433962	1	0.009433962264150943	0	102	0.9622641509433962	102	0.9622641509433962	87	TRUE
chr17:69940000-69950000	chr17	69940000	69950000	5	10000	5	0	1	0	3.9036	1	0	4	0	3794	119	2446	0.2446	2347	0.2347	0	4499	0.4499	3187	0.3187	0	5716	0.5716	5705	0.5705	3350	5	6779	5	0	0	0	3.8516005310517776	0	0	0	0	3789	118	2430	0.35845994984510987	2331	0.34385602596253134	0	1298	0.19147366868269655	0	0.0	0	2507	0.36981855730933766	2496	0.36819589910016226	1132	TRUE
chr17:46340000-46350000	chr17	46340000	46350000	5	10000	5	0	1	0	3.5053	4	0	5	0	1642	46	2785	0.2785	2713	0.2713	0	5362	0.5362	5018	0.5018	0	7805	0.7805	7781	0.7781	5951	5	4943	5	0	3	0	2.9465911389844224	0	0	4	0	1639	46	2760	0.5583653651628566	2697	0.5456200687841392	0	332	0.06716568885292333	2	0.00040461258345134534	0	2764	0.5591745903297592	2740	0.5543192393283431	1509	TRUE
chr17:62760000-62770000	chr17	62760000	62770000	5	10000	5	0	0	0	4.6176	0	0	0	0	7908	156	1013	0.1013	957	0.0957	0	240	0.024	234	0.0234	0	1250	0.125	1198	0.1198	195	5	9753	5	0	0	0	4.630062544857992	0	0	0	0	7903	154	1005	0.10304521685635189	955	0.09791858915205577	0	10	0.0010253255408592228	4	0.00041013021634368914	0	1012	0.10376294473495334	965	0.098943914692915	0	TRUE
chr17:9380000-9390000	chr17	9380000	9390000	5	10000	5	0	1	0	3.5426	4	0	5	0	1751	54	3376	0.3376	2286	0.2286	0	6631	0.6631	5572	0.5572	0	7911	0.7911	7894	0.7894	6553	5	4378	5	0	3	0	3.1991777067153953	0	0	3	0	1751	54	2287	0.522384650525354	2242	0.5121059844677935	0	1035	0.2364093193238922	4	0.0009136592051164915	0	2297	0.5246687985381453	2280	0.5207857469164002	1583	TRUE
chr17:31910000-31920000	chr17	31910000	31920000	5	10000	5	0	0	0	4.1347	0	0	0	0	5295	93	2035	0.2035	1978	0.1978	0	1443	0.1443	1293	0.1293	0	3347	0.3347	3304	0.3304	796	5	8658	5	0	0	0	4.153846153846154	0	0	0	0	5286	92	1987	0.2294987294987295	1956	0.2259182259182259	0	147	0.01697851697851698	11	0.0012705012705012705	0	2039	0.2355047355047355	1996	0.23053823053823053	115	TRUE
chr17:56880000-56890000	chr17	56880000	56890000	5	10000	5	0	0	0	3.9932	0	0	0	0	5591	146	2582	0.2582	2528	0.2528	0	1199	0.1199	949	0.0949	0	3621	0.3621	3556	0.3556	1695	5	8999	5	0	0	0	3.9925547283031446	0	0	0	0	5591	146	2531	0.28125347260806755	2482	0.2758084231581287	0	238	0.026447383042560283	5	0.00055561729081009	0	2629	0.29214357150794534	2564	0.2849205467274142	1081	TRUE
chr17:28330000-28340000	chr17	28330000	28340000	5	10000	5	0	0	0	4.3608	0	0	0	0	7059	93	1826	0.1826	1548	0.1548	0	269	0.0269	192	0.0192	0	2030	0.203	1918	0.1918	245	5	9769	5	0	0	0	4.3660558910840415	0	0	0	0	7045	91	1804	0.1846657795066025	1538	0.15743678984542941	0	82	0.008393899068481933	9	0.0009212816050772853	0	1823	0.18661070733954346	1716	0.17565769270140238	132	TRUE
chr17:50760000-50770000	chr17	50760000	50770000	5	10000	5	0	0	0	4.0049	0	0	0	0	5664	128	2654	0.2654	2512	0.2512	0	966	0.0966	777	0.0777	0	3514	0.3514	3434	0.3434	993	5	9199	5	0	0	0	4.002174149364062	0	0	0	0	5655	128	2646	0.28763996086531146	2504	0.27220350038047614	0	188	0.020437004022176325	3	0.00032612240460919666	0	2728	0.29655397325796284	2650	0.2880747907381237	275	TRUE
chr17:37280000-37290000	chr17	37280000	37290000	5	10000	5	0	0	0	4.0265	0	0	1	0	2892	63	4234	0.4234	706	0.0706	0	3836	0.3836	355	0.0355	0	4599	0.4599	4556	0.4556	291	5	9620	5	0	0	0	4.005925155925156	0	0	1	0	2890	63	4222	0.4388773388773389	697	0.07245322245322246	0	3489	0.3626819126819127	8	0.0008316008316008316	0	4240	0.4407484407484408	4197	0.4362785862785863	275	TRUE
chr17:720000-730000	chr17	720000	730000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:80100000-80110000	chr17	80100000	80110000	5	10000	5	0	1	0	3.6389	1	0	4	0	2130	61	2698	0.2698	2154	0.2154	0	4911	0.4911	4802	0.4802	0	7213	0.7213	7015	0.7015	4568	5	5152	5	0	0	0	3.344914596273292	0	0	0	0	2130	61	2340	0.45419254658385094	2125	0.4124611801242236	0	111	0.02154503105590062	8	0.0015527950310559005	0	2386	0.46312111801242234	2190	0.42507763975155277	577	TRUE
chr17:23910000-23920000	chr17	23910000	23920000	5	10000	5	0	0	0	4.3388	4	0	4	0	0	1	1217	0.1217	915	0.0915	0	9133	0.9133	8709	0.8709	0	9907	0.9907	9889	0.9889	3424	5	1247	5	0	4	0	1.8660785886126705	1	0	5	0	0	1	1136	0.9109863672814755	893	0.7161186848436247	0	406	0.32558139534883723	10	0.00801924619085806	0	1158	0.9286287089013633	1146	0.9190056134723336	885	TRUE
chr17:24330000-24340000	chr17	24330000	24340000	5	10000	5	0	1	0	3.8888	2	0	4	0	2420	43	1985	0.1985	1938	0.1938	0	5334	0.5334	4836	0.4836	0	6977	0.6977	6818	0.6818	3205	5	5069	5	0	0	0	3.6535805878871574	0	0	0	0	2408	42	1913	0.3773919905306767	1893	0.3734464391398698	0	467	0.0921286249753403	2	0.0003945551390806865	0	2079	0.41014006707437367	1931	0.38094298678240285	769	TRUE
chr17:51720000-51730000	chr17	51720000	51730000	5	10000	5	0	1	0	3.9012	1	0	4	0	2908	98	2240	0.224	1962	0.1962	0	4419	0.4419	4051	0.4051	0	6287	0.6287	6183	0.6183	3713	5	5906	5	0	0	0	3.7683711479851	0	0	0	0	2892	95	2222	0.3762275651879445	1949	0.3300033863867254	0	369	0.06247883508296648	6	0.001015916017609211	0	2229	0.37741280054182186	2125	0.35980358956992886	649	TRUE
chr17:69230000-69240000	chr17	69230000	69240000	5	10000	5	0	0	0	4.2177	0	0	0	0	5911	190	2053	0.2053	1775	0.1775	0	828	0.0828	754	0.0754	0	2854	0.2854	2798	0.2798	517	5	9202	5	0	0	0	4.218648119973919	0	0	0	0	5902	188	2025	0.22006085633557923	1753	0.19050206476852857	0	75	0.008150402086502934	8	0.000869376222560313	0	2075	0.22549445772658117	2023	0.21984351227993915	101	TRUE
chr17:4610000-4620000	chr17	4610000	4620000	5	10000	5	0	0	0	4.2718	0	0	0	0	5965	107	1894	0.1894	1747	0.1747	0	1072	0.1072	650	0.065	0	2877	0.2877	2765	0.2765	130	5	9315	5	0	0	0	4.266559312936124	0	0	0	0	5959	107	1879	0.2017176596886742	1741	0.18690284487385936	0	420	0.04508856682769726	11	0.0011808910359634996	0	2217	0.23800322061191626	2111	0.2266237251744498	72	TRUE
chr17:45590000-45600000	chr17	45590000	45600000	5	10000	5	0	0	0	4.6927	0	0	0	0	6861	106	820	0.082	588	0.0588	0	548	0.0548	499	0.0499	0	1350	0.135	1214	0.1214	336	5	9455	5	0	0	0	4.719090428344791	0	0	0	0	6850	106	804	0.08503437334743522	583	0.06166049709148599	0	49	0.0051824431517715494	2	0.00021152829190904283	0	837	0.08852459016393442	707	0.07477525118984664	0	TRUE
chr17:47060000-47070000	chr17	47060000	47070000	5	10000	5	0	1	0	3.9832	0	0	4	0	3372	145	2318	0.2318	1708	0.1708	0	3412	0.3412	3006	0.3006	0	5333	0.5333	5153	0.5153	281	5	6902	5	0	0	0	3.9726166328600407	0	0	0	0	3363	144	2132	0.30889597218197623	1685	0.24413213561286584	0	390	0.056505360764995655	6	0.0008693132425383947	0	2271	0.3290350623007824	2098	0.303969863807592	0	TRUE
chr17:85010000-85020000	chr17	85010000	85020000	5	10000	5	0	0	0	4.0006	0	0	0	0	5866	170	2564	0.2564	2430	0.243	0	492	0.0492	357	0.0357	0	3045	0.3045	2855	0.2855	100	5	9598	5	0	0	0	4.001354448843509	0	0	0	0	5857	169	2534	0.2640133361116899	2414	0.2515107314023755	0	134	0.013961241925401125	3	0.000312565117732861	0	2659	0.2770368826838925	2473	0.2576578453844551	94	TRUE
chr17:3500000-3510000	chr17	3500000	3510000	5	10000	5	0	0	0	4.5331	0	0	0	0	7583	94	1263	0.1263	1135	0.1135	0	545	0.0545	317	0.0317	0	1720	0.172	1472	0.1472	137	5	9672	5	0	0	0	4.550558312655087	0	0	0	0	7576	94	1167	0.1206575682382134	1128	0.11662531017369727	0	233	0.024090157154673282	9	0.0009305210918114144	0	1400	0.1447477253928867	1154	0.11931348221670803	7	TRUE
chr17:80200000-80210000	chr17	80200000	80210000	5	10000	5	0	0	0	4.6428	0	0	0	0	7307	81	929	0.0929	879	0.0879	0	649	0.0649	621	0.0621	0	1578	0.1578	1522	0.1522	353	5	9356	5	0	0	0	4.671120136810603	0	0	0	0	7307	78	919	0.09822573749465584	871	0.09309533988884139	0	35	0.0037409149209063704	7	0.000748182984181274	0	954	0.1019666524155622	898	0.09598118854211202	0	TRUE
chr17:23190000-23200000	chr17	23190000	23200000	5	10000	5	0	0	0	3.9662	0	0	0	0	4273	553	2755	0.2755	2416	0.2416	0	2130	0.213	1250	0.125	0	3963	0.3963	3848	0.3848	1867	5	8687	5	0	0	0	3.9625877748359617	0	0	0	0	4262	548	2588	0.2979164268447105	2387	0.2747784045124899	0	883	0.10164613790721769	9	0.001036030850696443	0	2683	0.30885230804650626	2572	0.29607459422125015	1053	TRUE
chr17:18920000-18930000	chr17	18920000	18930000	5	10000	5	0	0	0	4.287	3	0	3	0	1	332	1038	0.1038	781	0.0781	0	6024	0.6024	5594	0.5594	0	6551	0.6551	6528	0.6528	2063	5	4369	5	0	0	0	4.188601510643168	1	0	1	0	1	330	901	0.20622568093385213	757	0.17326619363698786	0	419	0.09590295262073702	5	0.0011444266422522317	0	934	0.21377889677271686	911	0.2085145342183566	499	TRUE
chr17:55530000-55540000	chr17	55530000	55540000	5	10000	5	0	1	0	3.7714	2	0	5	0	1713	73	2465	0.2465	2423	0.2423	0	5372	0.5372	3705	0.3705	0	6364	0.6364	6158	0.6158	5326	5	6263	5	0	0	0	3.6206290914897012	0	0	1	0	1711	73	2447	0.39070732875618713	2409	0.38463994890627495	0	1659	0.2648890308159029	4	0.0006386715631486508	0	2641	0.4216828995688967	2439	0.38942998562988984	1839	TRUE
chr17:9700000-9710000	chr17	9700000	9710000	5	10000	5	0	0	0	4.204	0	0	0	0	6567	73	2229	0.2229	2096	0.2096	0	312	0.0312	185	0.0185	0	2477	0.2477	2379	0.2379	490	5	9793	5	0	0	0	4.205452874502195	0	0	0	0	6561	72	2219	0.226590421729807	2090	0.21341774737057082	0	133	0.013581129378127233	6	0.0006126825283365669	0	2288	0.23363627080567753	2194	0.22403757786173797	353	TRUE
chr17:44460000-44470000	chr17	44460000	44470000	5	10000	5	0	0	0	4.1271	0	0	0	0	4960	141	2662	0.2662	2021	0.2021	0	1727	0.1727	1242	0.1242	0	3902	0.3902	3855	0.3855	415	5	8716	5	0	0	0	4.1454795777879765	0	0	0	0	4960	141	2607	0.29910509407985314	2007	0.2302661771454796	0	481	0.05518586507572281	6	0.0006883891693437356	0	2632	0.30197338228545206	2585	0.2965810004589261	94	TRUE
chr17:38110000-38120000	chr17	38110000	38120000	5	10000	5	0	1	0	3.8787	4	0	5	0	1075	7	1501	0.1501	1488	0.1488	0	7712	0.7712	6500	0.65	0	8498	0.8498	8006	0.8006	7140	5	3453	5	0	0	0	3.5479293368085725	0	0	2	0	1075	7	1456	0.42166232261801334	1453	0.42079351288734435	0	1187	0.34375905010136115	0	0.0	0	1955	0.5661743411526209	1471	0.42600637127135826	1041	TRUE
chr17:43300000-43310000	chr17	43300000	43310000	5	10000	5	0	0	0	3.8993	0	0	0	0	4515	230	2595	0.2595	2478	0.2478	0	1708	0.1708	1432	0.1432	0	4137	0.4137	3970	0.397	1871	5	8514	5	0	0	0	3.8859525487432465	0	0	0	0	4509	226	2550	0.29950669485553205	2445	0.2871740662438337	0	267	0.03136011275546159	1	0.00011745360582569885	0	2669	0.31348367394879023	2502	0.2938689217758985	969	TRUE
chr17:87090000-87100000	chr17	87090000	87100000	5	10000	5	0	0	0	3.9024	0	0	0	0	5198	160	2869	0.2869	2708	0.2708	0	1082	0.1082	922	0.0922	0	3913	0.3913	3823	0.3823	546	5	9032	5	0	0	0	3.887953941541187	0	0	0	0	5186	156	2839	0.31432683790965454	2686	0.2973870682019486	0	162	0.017936226749335694	8	0.0008857395925597874	0	2965	0.3282772364924712	2883	0.31919840566873336	125	TRUE
chr17:38920000-38930000	chr17	38920000	38930000	5	10000	5	0	1	0	4.2262	4	0	5	0	100	232	1028	0.1028	339	0.0339	0	8123	0.8123	7933	0.7933	0	8408	0.8408	8388	0.8388	5712	5	2028	5	0	0	0	4.281558185404339	0	0	1	0	100	225	410	0.20216962524654833	319	0.15729783037475345	0	181	0.08925049309664694	3	0.0014792899408284023	0	454	0.22386587771203156	434	0.21400394477317555	319	TRUE
chr17:19410000-19420000	chr17	19410000	19420000	5	10000	5	0	1	0	3.9565	4	0	5	0	0	1	1466	0.1466	1430	0.143	0	9975	0.9975	7847	0.7847	0	9988	0.9988	9544	0.9544	7160	5	2103	5	0	3	0	2.8573466476462195	2	0	5	0	0	0	1433	0.6814075130765573	1407	0.6690442225392297	0	2088	0.992867332382311	2	0.0009510223490252021	0	2097	0.9971469329529244	1659	0.7888730385164051	1407	TRUE
chr17:63760000-63770000	chr17	63760000	63770000	5	10000	5	0	1	0	4.0812	4	0	5	0	2479	55	1012	0.1012	1006	0.1006	0	5677	0.5677	5596	0.5596	0	6689	0.6689	6606	0.6606	5288	5	4370	5	0	0	0	4.150343249427918	0	0	0	0	2476	54	1002	0.22929061784897026	998	0.22837528604118992	0	76	0.017391304347826087	1	0.0002288329519450801	0	1078	0.24668192219679633	1001	0.22906178489702517	86	TRUE
chr17:4270000-4280000	chr17	4270000	4280000	5	10000	5	0	0	0	4.0065	0	0	0	0	4029	73	2545	0.2545	2135	0.2135	0	2436	0.2436	1492	0.1492	0	4587	0.4587	3894	0.3894	269	5	8449	5	0	0	0	3.98804592259439	0	0	0	0	4019	73	2484	0.2939992898567878	2115	0.2503254823055983	0	933	0.11042726949934903	9	0.0010652148183216948	0	3061	0.362291395431412	2376	0.28121671203692744	197	TRUE
chr17:49130000-49140000	chr17	49130000	49140000	5	10000	5	0	1	0	4.0358	3	0	4	0	1113	9	551	0.0551	483	0.0483	0	8032	0.8032	7897	0.7897	0	8583	0.8583	8452	0.8452	0	5	2102	5	0	0	0	4.144148430066603	0	0	0	0	1113	9	551	0.2621313035204567	483	0.22978116079923883	0	134	0.06374881065651761	1	0.0004757373929590866	0	685	0.3258801141769743	554	0.263558515699334	0	TRUE
