# Window-based topology counter
# PYTHON VERSION: 3.11.3
# Script call:    18_topo_counter.py -i ../data/mm10-10kb-window-stats.tsv -t ../04-iqtree/ -w 10 -o ../data/mm10-10kb-topo-counts.csv
# Runtime:        07/27/2023 18:25:55
# ----------------
# Window size:          10000.0
# Window file:          ../data/mm10-10kb-window-stats.tsv
# Tree dir:             ../04-iqtree/
# Output file:          ../data/mm10-10kb-topo-counts.csv
# 07.27.2023 | 18:25:55 Reading windows...
# Windows read:         9499
# Chromosome:           17
# Chromosome length:    94987271
# Locus tree directory: ../04-iqtree/chr17/10kb/loci
# Concat tree file:     ../04-iqtree/chr17/10kb/concat/chr17-concat.treefile.rooted
# ASTRAL tree file:     ../04-iqtree/chr17/10kb/astral/chr17-astral.treefile.rooted
# Concordance file:     ../04-iqtree/chr17/10kb/astral/chr17-astral.cf.stat
# ----------------
# 07.27.2023 | 18:25:55 Reading concatenated chromosome tree...
# Concat chromosome tree:      "(pahari:0.0385283,(caroli:0.0225932267,((mus-t:0.0039517303,mm10:0.0029577244)100:0.0092301288,(spicilegus:0.0080599363,spretus:0.0103265889)100:0.0031609812)100:0.0145824337):0.0385283);"
# Concat chromosome topology:  "(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>"
# 07.27.2023 | 18:25:55 Reading ASTRAL chromosome tree...
# ASTRAL chromosome tree:      "(pahari,(((spicilegus,spretus)1:0.5521352663568871,(mus-t,mm10)1:1.825794664015147)1:0.694750790890728,caroli):0);"
# ASTRAL chromosome topology:  "(pahari,(((spicilegus,spretus)<1>,(mus-t,mm10)<2>)<3>,caroli)<4>)<5>"
# ASTRAL-concat match:   TRUE
# 07.27.2023 | 18:25:55 Calculating average CFs...
# Average gCF:          67.1
# Average sCF:          74.79
# 07.27.2023 | 18:25:55 Reading windows and counting topologies...
# Total trees read:   6708
# No tree file:       0
# Filtered windows:   2791
# Unique topologies:  88
# ----------------
# 07.27.2023 | 18:30:46 Counting and ranking topologies for this chromosome...
# ----------------
# 07.27.2023 | 18:30:46 Counting and ranking overall topologies...
# ----------------
# 07.27.2023 | 18:30:46 Writing output: ../data/mm10-10kb-topo-counts.csv
window,chr,chr.len,start,end,filter,gcf,scf,topo.num.overall,topo.count.overall,topo.rank.overall,topo.color,topo.num.chrome,topo.count.chrome,topo.rank.chrome,topo,concat.chrome.topo.match,astral.chrome.topo.match,unparsed.tree
chr17:10900000-10910000,"chr17","94987271","10900000","10910000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0228165,(caroli:0.0191767659,(((mus-t:0.0003154209,mm10:0.0001521848)100:0.0034920913,spicilegus:0.0023462688)85:0.0006269240,spretus:0.0060432836)100:0.0101882553):0.0228165);"
chr17:75650000-75660000,"chr17","94987271","75650000","75660000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:8530000-8540000,"chr17","94987271","8530000","8540000","PASS","67.1","74.79","33","57","18","#999999","33","57","18","(pahari,(caroli,(mus-t,(mm10,(spicilegus,spretus)<1>)<2>)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0380125,(caroli:0.0187176664,(mus-t:0.0092297834,(mm10:0.0092021400,(spicilegus:0.0036089199,spretus:0.0100263728)82:0.0014333002)84:0.0028435929)100:0.0127913952):0.0380125);"
chr17:67360000-67370000,"chr17","94987271","67360000","67370000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:93380000-93390000,"chr17","94987271","93380000","93390000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:90380000-90390000,"chr17","94987271","90380000","90390000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.401981,(caroli:0.0164401651,(((mus-t:0.0058861723,mm10:0.0062426222)93:0.0050677489,spicilegus:0.0060461707)76:0.0032506092,spretus:0.0146727261)40:0.0282707189):0.401981);"
chr17:50490000-50500000,"chr17","94987271","50490000","50500000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:7570000-7580000,"chr17","94987271","7570000","7580000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0319003,(caroli:0.0209075792,(((mus-t:0.0062227266,mm10:0.0051236682)100:0.0061505664,spicilegus:0.0096214481)79:0.0017229087,spretus:0.0121117331)100:0.0057679702):0.0319003);"
chr17:61380000-61390000,"chr17","94987271","61380000","61390000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:66280000-66290000,"chr17","94987271","66280000","66290000","PASS","67.1","74.79","15","113","10","#999999","15","113","10","(pahari,(((caroli,spretus)<1>,spicilegus)<2>,(mus-t,mm10)<3>)<4>)<5>;","FALSE","FALSE","(pahari:5,(((caroli:0.0384816135,spretus:0.0122193567)43:0.0015700278,spicilegus:0.0107014049)46:0.0180134811,(mus-t:0.0007489540,mm10:0.0013627186)80:0.0000026742):5);"
chr17:84560000-84570000,"chr17","94987271","84560000","84570000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:27280000-27290000,"chr17","94987271","27280000","27290000","PASS","67.1","74.79","21","78","16","#999999","21","78","16","(pahari,((caroli,((mus-t,mm10)<1>,spretus)<2>)<3>,spicilegus)<4>)<5>;","FALSE","FALSE","(pahari:0.188811,((caroli:0.0503656374,((mus-t:0.0000010015,mm10:0.0138323281)79:0.0199787349,spretus:0.0058237554)36:0.0014756904)7:0.0073367803,spicilegus:0.0000025184):0.188811);"
chr17:27470000-27480000,"chr17","94987271","27470000","27480000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0379891,(caroli:0.0190838711,((mus-t:0.0053523842,mm10:0.0085096822)100:0.0049192978,(spicilegus:0.0079518612,spretus:0.0087203905)99:0.0039410157)100:0.0074447840):0.0379891);"
chr17:72820000-72830000,"chr17","94987271","72820000","72830000","PASS","67.1","74.79","10","177","8","#999999","10","177","8","(pahari,(((caroli,(spicilegus,spretus)<1>)<2>,mm10)<3>,mus-t)<4>)<5>;","FALSE","FALSE","(pahari:0.480396,(((caroli:0.0496199233,(spicilegus:0.0099637599,spretus:0.0186480505)92:0.0191505710)66:0.0184771560,mm10:0.0000015582)21:0.0000026741,mus-t:0.0006839973):0.480396);"
chr17:53850000-53860000,"chr17","94987271","53850000","53860000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:11170000-11180000,"chr17","94987271","11170000","11180000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0292227,(caroli:0.0186531464,(((mus-t:0.0003976518,mm10:0.0012400834)100:0.0046727429,spicilegus:0.0042604717)100:0.0069560207,spretus:0.0106376738)100:0.0102662921):0.0292227);"
chr17:67680000-67690000,"chr17","94987271","67680000","67690000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:1.12981,(caroli:0.0118716593,((mus-t:0.0079010786,mm10:0.0000010000)91:0.0099824306,(spicilegus:0.0098425303,spretus:0.0108234476)61:0.0033524969)11:0.0235152943):1.12981);"
chr17:4180000-4190000,"chr17","94987271","4180000","4190000","PASS","67.1","74.79","2","454","3","#006ddb","2","454","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0265336,(caroli:0.0183571834,(((mus-t:0.0001916045,mm10:0.0001794963)100:0.0093241025,spretus:0.0100633434)62:0.0020343619,spicilegus:0.0106756318)100:0.0120147128):0.0265336);"
chr17:13940000-13950000,"chr17","94987271","13940000","13950000","PASS","67.1","74.79","2","454","3","#006ddb","2","454","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0320208,(caroli:0.0225757685,(((mus-t:0.0014630751,mm10:0.0015116240)64:0.0032465062,spretus:0.0032184518)67:0.0051653538,spicilegus:0.0063612133)59:0.0081776059):0.0320208);"
chr17:55590000-55600000,"chr17","94987271","55590000","55600000","PASS","67.1","74.79","13","314","5","#999999","13","314","5","(pahari,(((caroli,(mus-t,mm10)<1>)<2>,spicilegus)<3>,spretus)<4>)<5>;","FALSE","FALSE","(pahari:3.28186,(((caroli:0.0174815282,(mus-t:0.0020879410,mm10:0.0007842047)89:0.3069761779)45:0.0023071000,spicilegus:0.0044099156)17:0.0023036701,spretus:0.0122958693):3.28186);"
chr17:37010000-37020000,"chr17","94987271","37010000","37020000","PASS","67.1","74.79","6","176","9","#999999","6","176","9","(pahari,(((caroli,(spicilegus,spretus)<1>)<2>,mus-t)<3>,mm10)<4>)<5>;","FALSE","FALSE","(pahari:5e-07,(((caroli:0.0311555927,(spicilegus:0.0069789830,spretus:0.0103316690)75:0.0031534347)45:0.0026243360,mus-t:0.0107696842)11:0.0000026830,mm10:0.0079644716):5e-07);"
chr17:39760000-39770000,"chr17","94987271","39760000","39770000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:20710000-20720000,"chr17","94987271","20710000","20720000","PASS","67.1","74.79","33","57","18","#999999","33","57","18","(pahari,(caroli,(mus-t,(mm10,(spicilegus,spretus)<1>)<2>)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0277828,(caroli:0.0270111253,(mus-t:0.1337172655,(mm10:0.0354882615,(spicilegus:0.0060026757,spretus:0.0056150700)77:0.0039752164)57:0.0062430803)91:0.0132051854):0.0277828);"
chr17:3170000-3180000,"chr17","94987271","3170000","3180000","PASS","67.1","74.79","29","45","22","#999999","29","45","22","(pahari,((caroli,spretus)<1>,((mus-t,mm10)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0230578,((caroli:0.0128114523,spretus:0.0000010007)63:0.0052421203,((mus-t:0.0000010007,mm10:0.0000010007)100:0.0100118621,spicilegus:0.0055556537)82:0.0142735006):0.0230578);"
chr17:71800000-71810000,"chr17","94987271","71800000","71810000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.251835,(caroli:0.0000020958,((mus-t:0.0020452171,mm10:0.0013706035)94:0.0109739288,(spicilegus:0.0050660604,spretus:0.0099303758)79:0.0023432290)57:0.0387599802):0.251835);"
chr17:9560000-9570000,"chr17","94987271","9560000","9570000","PASS","67.1","74.79","35","88","14","#999999","35","88","14","(pahari,(caroli,((mus-t,(mm10,spicilegus)<1>)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0309095,(caroli:0.0222219242,((mus-t:0.0131851511,(mm10:0.0049273680,spicilegus:0.0086670397)72:0.0011372143)40:0.0001395581,spretus:0.0058462978)100:0.0135085393):0.0309095);"
chr17:11990000-12000000,"chr17","94987271","11990000","12000000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0367387,(caroli:0.0187632740,(((mus-t:0.0054453676,mm10:0.0031646038)100:0.0050205579,spicilegus:0.0054638086)99:0.0028606157,spretus:0.0073360374)100:0.0134696118):0.0367387);"
chr17:91720000-91730000,"chr17","94987271","91720000","91730000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:42180000-42190000,"chr17","94987271","42180000","42190000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:27040000-27050000,"chr17","94987271","27040000","27050000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0381967,(caroli:0.0218716545,((mus-t:0.0007496299,mm10:0.0005611962)100:0.0114524696,(spicilegus:0.0084125193,spretus:0.0078899749)69:0.0024197538)100:0.0136438125):0.0381967);"
chr17:3390000-3400000,"chr17","94987271","3390000","3400000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.023316,(caroli:0.0186869600,((mus-t:0.0005403677,mm10:0.0010969077)100:0.0054197240,(spicilegus:0.0048814518,spretus:0.0070435791)94:0.0011112799)100:0.0111474994):0.023316);"
chr17:34130000-34140000,"chr17","94987271","34130000","34140000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.229696,(caroli:0.0387189143,(((mus-t:0.0031265429,mm10:0.0018446688)98:0.0053497142,spicilegus:0.0046069564)76:0.0030300317,spretus:0.0050472005)37:0.0185005137):0.229696);"
chr17:9880000-9890000,"chr17","94987271","9880000","9890000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0323887,(caroli:0.0220364394,(((mus-t:0.0045824288,mm10:0.0026102682)100:0.0020455616,spicilegus:0.0042397674)100:0.0033921386,spretus:0.0088398301)100:0.0134669348):0.0323887);"
chr17:44740000-44750000,"chr17","94987271","44740000","44750000","PASS","67.1","74.79","16","90","13","#999999","16","90","13","(pahari,((caroli,((mus-t,mm10)<1>,spicilegus)<2>)<3>,spretus)<4>)<5>;","FALSE","FALSE","(pahari:0.0938166,((caroli:0.0358652444,((mus-t:0.0083878335,mm10:0.0046927861)100:0.0062678430,spicilegus:0.0214887852)60:0.0012280145)75:0.0102056693,spretus:0.0000026334):0.0938166);"
chr17:59670000-59680000,"chr17","94987271","59670000","59680000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.124751,(caroli:0.0000026205,((mus-t:0.0000025448,mm10:0.0000024811)100:0.0107765950,(spicilegus:0.0061098810,spretus:0.0076355451)87:0.0036466574)74:0.0319223512):0.124751);"
chr17:8840000-8850000,"chr17","94987271","8840000","8850000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:5830000-5840000,"chr17","94987271","5830000","5840000","PASS","67.1","74.79","17","44","23","#999999","17","44","23","(pahari,(caroli,((mus-t,(spicilegus,spretus)<1>)<2>,mm10)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0348721,(caroli:0.0231644944,((mus-t:0.0069543862,(spicilegus:0.0070523390,spretus:0.0068712734)91:0.0015764603)67:0.0016476760,mm10:0.0073516562)100:0.0131429191):0.0348721);"
chr17:71820000-71830000,"chr17","94987271","71820000","71830000","PASS","67.1","74.79","22","98","12","#999999","22","98","12","(pahari,(((caroli,spretus)<1>,(mus-t,mm10)<2>)<3>,spicilegus)<4>)<5>;","FALSE","FALSE","(pahari:0.413119,(((caroli:0.0368963009,spretus:0.0110619391)66:0.0015236965,(mus-t:0.0019758562,mm10:0.0012373534)64:0.0116056470)13:0.0000934213,spicilegus:0.0113865051):0.413119);"
chr17:16600000-16610000,"chr17","94987271","16600000","16610000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0221039,(caroli:0.0196454850,(((mus-t:0.0079519087,mm10:0.0079782771)82:0.0032383342,spicilegus:0.0471012890)65:0.0006712993,spretus:0.0075834899)100:0.0194398714):0.0221039);"
chr17:39080000-39090000,"chr17","94987271","39080000","39090000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:66260000-66270000,"chr17","94987271","66260000","66270000","PASS","67.1","74.79","10","177","8","#999999","10","177","8","(pahari,(((caroli,(spicilegus,spretus)<1>)<2>,mm10)<3>,mus-t)<4>)<5>;","FALSE","FALSE","(pahari:0.12289,(((caroli:0.0287656570,(spicilegus:0.0044561089,spretus:0.0136921177)76:0.0083326189)48:0.0102439119,mm10:0.0014791996)12:0.0015012893,mus-t:0.0018467403):0.12289);"
chr17:23060000-23070000,"chr17","94987271","23060000","23070000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:41470000-41480000,"chr17","94987271","41470000","41480000","PASS","67.1","74.79","16","90","13","#999999","16","90","13","(pahari,((caroli,((mus-t,mm10)<1>,spicilegus)<2>)<3>,spretus)<4>)<5>;","FALSE","FALSE","(pahari:0.30149,((caroli:0.0267977330,((mus-t:0.0033028641,mm10:0.0012988092)68:0.0040228294,spicilegus:0.0038108537)41:0.0127467703)8:0.0090162380,spretus:0.0048780873):0.30149);"
chr17:37590000-37600000,"chr17","94987271","37590000","37600000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:39230000-39240000,"chr17","94987271","39230000","39240000","PASS","67.1","74.79","6","176","9","#999999","6","176","9","(pahari,(((caroli,(spicilegus,spretus)<1>)<2>,mus-t)<3>,mm10)<4>)<5>;","FALSE","FALSE","(pahari:0.0717853,(((caroli:0.0946066700,(spicilegus:0.0231938717,spretus:0.2379287481)64:0.0138248238)54:0.0224688880,mus-t:0.0235653750)21:0.0202327527,mm10:0.0070720481):0.0717853);"
chr17:37090000-37100000,"chr17","94987271","37090000","37100000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:65420000-65430000,"chr17","94987271","65420000","65430000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:5,(caroli:0.0099056276,((mus-t:0.0009988010,mm10:0.0038234270)81:0.0185383620,(spicilegus:0.0136374843,spretus:0.0211914835)66:0.0045803904)18:0.0233789080):5);"
chr17:76970000-76980000,"chr17","94987271","76970000","76980000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.128942,(caroli:0.0467012781,((mus-t:0.0022525653,mm10:0.0018695338)74:0.0094793454,(spicilegus:0.0042502436,spretus:0.0074424702)66:0.0033364446)13:0.0003046709):0.128942);"
chr17:2760000-2770000,"chr17","94987271","2760000","2770000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:7000000-7010000,"chr17","94987271","7000000","7010000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0349423,(caroli:0.0198276071,(((mus-t:0.0045891276,mm10:0.0032128284)100:0.0017195406,spicilegus:0.0045388613)100:0.0053282265,spretus:0.0081077557)100:0.0069799336):0.0349423);"
chr17:57780000-57790000,"chr17","94987271","57780000","57790000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:31090000-31100000,"chr17","94987271","31090000","31100000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.034945,(caroli:0.0163498378,((mus-t:0.0056214718,mm10:0.0047752867)100:0.0063951685,(spicilegus:0.0086036352,spretus:0.0086819052)100:0.0044577561)100:0.0064311939):0.034945);"
chr17:22370000-22380000,"chr17","94987271","22370000","22380000","PASS","67.1","74.79","2","454","3","#006ddb","2","454","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0746037,(caroli:0.1792395479,(((mus-t:0.0109256988,mm10:0.0012130177)96:0.0418586440,spretus:0.0295710966)67:0.0038004922,spicilegus:0.0078705267)100:0.2620698378):0.0746037);"
chr17:34810000-34820000,"chr17","94987271","34810000","34820000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:27730000-27740000,"chr17","94987271","27730000","27740000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0400219,(caroli:0.0231902946,((mus-t:0.0067572249,mm10:0.0050855665)100:0.0051843400,(spicilegus:0.0064172501,spretus:0.0070954134)100:0.0020870901)100:0.0149282995):0.0400219);"
chr17:93090000-93100000,"chr17","94987271","93090000","93100000","PASS","67.1","74.79","2","454","3","#006ddb","2","454","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.184043,(caroli:0.0168903075,(((mus-t:0.0107528647,mm10:0.0006949866)94:0.0089098648,spretus:0.0089529573)84:0.0017379306,spicilegus:0.0099474327)92:0.0143725113):0.184043);"
chr17:39450000-39460000,"chr17","94987271","39450000","39460000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:1910000-1920000,"chr17","94987271","1910000","1920000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:68920000-68930000,"chr17","94987271","68920000","68930000","PASS","67.1","74.79","10","177","8","#999999","10","177","8","(pahari,(((caroli,(spicilegus,spretus)<1>)<2>,mm10)<3>,mus-t)<4>)<5>;","FALSE","FALSE","(pahari:0.873273,(((caroli:0.0324968540,(spicilegus:0.0050595240,spretus:0.0081870664)87:0.0049519352)52:0.0097055653,mm10:0.0017399244)13:0.0000017034,mus-t:0.0013057692):0.873273);"
chr17:18800000-18810000,"chr17","94987271","18800000","18810000","PASS","67.1","74.79","31","85","15","#999999","31","85","15","(pahari,(((caroli,spicilegus)<1>,spretus)<2>,(mus-t,mm10)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.218775,(((caroli:0.0000010000,spicilegus:0.0000010000)36:0.0000010000,spretus:0.0608936083)67:0.1130492768,(mus-t:0.0000010000,mm10:0.0000010000)88:0.1701039077):0.218775);"
chr17:28700000-28710000,"chr17","94987271","28700000","28710000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0260398,(caroli:0.0141880913,(((mus-t:0.0019404032,mm10:0.0021367445)100:0.0046985489,spicilegus:0.0055240739)53:0.0006712237,spretus:0.0035304305)100:0.0136216346):0.0260398);"
chr17:69640000-69650000,"chr17","94987271","69640000","69650000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:53750000-53760000,"chr17","94987271","53750000","53760000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:5130000-5140000,"chr17","94987271","5130000","5140000","PASS","67.1","74.79","2","454","3","#006ddb","2","454","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0370367,(caroli:0.0179246898,(((mus-t:0.0004467244,mm10:0.0002235068)100:0.0066772161,spretus:0.0130034515)76:0.0018380871,spicilegus:0.0081550162)100:0.0169758625):0.0370367);"
chr17:16750000-16760000,"chr17","94987271","16750000","16760000","PASS","67.1","74.79","5","914","2","#004949","5","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0316481,(caroli:0.0175388161,(((mus-t:0.0104303921,mm10:0.0062810857)95:0.0030087736,spicilegus:0.0140675279)94:0.0034087021,spretus:0.0126324604)100:0.0102784348):0.0316481);"
chr17:43260000-43270000,"chr17","94987271","43260000","43270000","PASS","67.1","74.79","10","177","8","#999999","10","177","8","(pahari,(((caroli,(spicilegus,spretus)<1>)<2>,mm10)<3>,mus-t)<4>)<5>;","FALSE","FALSE","(pahari:1.05574,(((caroli:0.0333647473,(spicilegus:0.0089054930,spretus:0.0115729512)77:0.0054822042)49:0.0150581126,mm10:0.0007858933)10:0.0003091555,mus-t:0.0074249002):1.05574);"
chr17:20060000-20070000,"chr17","94987271","20060000","20070000","FILTER","67.1","74.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:84460000-84470000,"chr17","94987271","84460000","84470000","PASS","67.1","74.79","14","318","4","#999999","14","318","4","(pahari,((caroli,(spicilegus,spretus)<1>)<2>,(mus-t,mm10)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.280735,((caroli:0.0291487265,(spicilegus:0.0074273823,spretus:0.0077397906)69:0.0036327227)29:0.0059722969,(mus-t:0.0000010000,mm10:0.0000010000)92:0.0000027307):0.280735);"
chr17:61210000-61220000,"chr17","94987271","61210000","61220000","PASS","67.1","74.79","1","2527","1","#db6d00","1","2527","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.852449,(caroli:0.0109535370,((mus-t:0.0000010000,mm10:0.0000010000)99:0.0178472265,(spicilegus:0.0063907182,spretus:0.0079142701)74:0.0049258001)31:0.0213971527):0.852449);"
chr17:76480000-76490000,"chr17","94987271","76480000","76490000","PASS","67.1","74.79","15","113","10","#999999","15","113","10","(pahari,(((caroli,spretus)<1>,spicilegus)<2>,(mus-t,mm10)<3>)<4>)<5>;","FALSE","FALSE","(pahari:5e-07,(((caroli:0.0492143210,spretus:0.0126262740)51:0.0027127547,spicilegus:0.0083849620)51:0.0000021423,(mus-t:0.0058611872,mm10:0.0072427753)63:0.0027210210):5e-07);"
chr17:79830000-79840000,"chr17","94987271","79830000","79840000","PASS","67.1","74.79","15","113","10","#999999","15","113","10","(pahari,(((caroli,spretus)<1>,spicilegus)<2>,(mus-t,mm10)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0981069,(((caroli:0.0454484277,spretus:0.0155242915)43:0.0030413551,spicilegus:0.0109453320)14:0.0000027619,(mus-t:0.0000010000,mm10:0.0000010000)95:0.0160070803):0.0981069);"
