# PYTHON VERSION: 3.11.3
# Script call:    16_get_window_stats.py -i ../02-fasta/ -w 10 -o ../data/mm10-10kb-window-stats.tsv -s ../data/mm10-10kb-spec-counts.tsv -d ../03-fasta-no-anc-filter --overwrite
# Runtime:        07/27/2023 11:49:59
# ----------------
# Window size (-w):	10kb
# Input directory:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/mus-t-windows/02-fasta
# Missing threshold (seq):	0.5
# Missing threshold (site):	0.5
# Gap threshold (seq):	0.5
# Gap threshold (site):	0.5
# Gap threshold (window):	0.5
# Missing+gap threshold (seq):	0.5
# Missing+gap threshold (site):	0.5
# Output file:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/mus-t-windows/data/mm10-10kb-window-stats.tsv
# Species file:	../data/mm10-10kb-spec-counts.tsv
# Seq outdir:	../03-fasta-no-anc-filter
# ----------------
window	scaffold	start	end	total.seqs	aln.len	uniq.seqs	ident.seqs	seqs.above.missing	seqs.all.missing	avg.seq.len.wo.missing	seqs.above.gappy	seqs.all.gappy	seqs.above.missing.gappy	seqs.all.missing.gappy	invariant.sites	informative.sites	sites.w.missing	perc.sites.w.missing	sites.high.missing	perc.sites.high.missing	sites.all.missing	sites.w.gap	perc.sites.w.gap	sites.high.gap	perc.sites.high.gap	sites.all.gap	sites.missing.gap	perc.sites.missing.gap	sites.high.missing.gap	perc.sites.high.missing.gap	sites.all.missing.gap	total.seqs.filter	aln.len.filter	uniq.seqs.filter	ident.seqs.filter	seqs.above.missing.filter	seqs.all.missing.filter	avg.seq.len.wo.missing.filter	seqs.above.gappy.filter	seqs.all.gappy.filter	seqs.above.missing.gappy.filter	seqs.all.missing.gappy.filter	invariant.sites.filter	informative.sites.filter	sites.w.missing.filter	perc.sites.w.missing.filter	sites.high.missing.filter	perc.sites.high.missing.filter	sites.all.missing.filter	sites.w.gap.filter	perc.sites.w.gap.filter	sites.high.gap.filter	perc.sites.high.gap.filter	sites.all.gap.filter	sites.missing.gap.filter	perc.sites.missing.gap.filter	sites.high.missing.gap.filter	perc.sites.high.missing.gap.filter	sites.all.missing.gap.filter	written
chr17:13870000-13880000	chr17	13870000	13880000	6	10000	6	0	1	0	4.3737	1	0	5	0	2958	65	3939	0.3939	1993	0.1993	0	4657	0.4657	1421	0.1421	0	5591	0.5591	5330	0.533	2333	6	8527	6	0	0	0	4.27031781400258	0	0	1	0	2958	65	3879	0.4549079394863375	1977	0.23185176498182244	0	3194	0.3745748797935968	4	0.00046909815878972674	0	4124	0.4836402017122083	3873	0.45420429224815295	1985	TRUE
chr17:91650000-91660000	chr17	91650000	91660000	5	10000	5	0	0	0	4.0308	0	0	0	0	5136	85	2208	0.2208	1718	0.1718	0	2539	0.2539	2506	0.2506	0	4236	0.4236	4226	0.4226	2560	5	7458	5	0	0	0	4.085277554304103	0	0	0	0	5125	84	1704	0.22847948511665325	1698	0.22767497988736926	0	30	0.004022526146419952	2	0.0002681684097613301	0	1712	0.22955215875569857	1702	0.22821131670689193	255	TRUE
chr17:46320000-46330000	chr17	46320000	46330000	6	10000	6	0	0	0	5.1013	1	0	1	0	20	97	2332	0.2332	821	0.0821	0	3024	0.3024	1162	0.1162	0	3909	0.3909	3449	0.3449	1582	6	8804	6	0	0	0	5.095865515674693	1	0	1	0	20	97	2310	0.2623807360290777	813	0.09234438891412994	0	1854	0.2105860972285325	6	0.0006815084052703317	0	2727	0.30974557019536575	2277	0.2586324398000909	660	TRUE
chr17:11420000-11430000	chr17	11420000	11430000	6	10000	6	0	0	0	4.866	0	0	0	0	4748	158	2874	0.2874	1002	0.1002	0	2641	0.2641	921	0.0921	0	4078	0.4078	3743	0.3743	1969	6	9045	6	0	0	0	4.8558319513543395	0	0	0	0	4745	157	2846	0.3146489773355445	998	0.1103372028745163	0	1698	0.18772802653399667	2	0.0002211166390270868	0	3127	0.3457158651188502	2794	0.30889994472084026	1380	TRUE
chr17:16470000-16480000	chr17	16470000	16480000	6	10000	6	0	0	0	4.6152	0	0	2	0	3284	161	3806	0.3806	1035	0.1035	0	4356	0.4356	733	0.0733	0	5436	0.5436	4532	0.4532	2127	6	9236	6	0	0	0	4.578822000866176	0	0	1	0	3273	160	3794	0.41078388912949326	1035	0.11206149848419229	0	3622	0.39216110870506715	5	0.0005413598960589	0	4696	0.5084452143785189	3794	0.41078388912949326	2021	TRUE
chr17:73970000-73980000	chr17	73970000	73980000	6	10000	6	0	0	0	4.7792	1	0	1	0	48	103	3154	0.3154	1541	0.1541	0	3409	0.3409	366	0.0366	0	4924	0.4924	3428	0.3428	700	6	9604	6	0	0	0	4.774677217825906	1	0	1	0	48	103	3087	0.32142857142857145	1534	0.15972511453561017	0	3031	0.31559766763848396	6	0.0006247396917950854	0	4538	0.47251145356101626	3046	0.31715951686797167	505	TRUE
chr17:650000-660000	chr17	650000	660000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:58260000-58270000	chr17	58260000	58270000	6	10000	6	0	0	0	5.0322	2	0	3	0	0	162	2013	0.2013	999	0.0999	0	6736	0.6736	2771	0.2771	0	7515	0.7515	4811	0.4811	2003	6	7172	6	0	0	0	4.977133296151701	1	0	2	0	0	161	1975	0.2753764640267708	987	0.1376185164528723	0	3923	0.5469882877858337	3	0.0004182933630786392	0	4698	0.6550474065811489	2003	0.27928053541550474	623	TRUE
chr17:31280000-31290000	chr17	31280000	31290000	6	10000	6	0	1	0	4.1849	1	0	6	0	2042	116	3992	0.3992	2878	0.2878	0	4236	0.4236	2168	0.2168	0	6385	0.6385	5894	0.5894	4106	6	7762	6	0	0	0	3.9342952847204327	0	0	2	0	2040	116	3879	0.49974233444988403	2861	0.36859056944086577	0	2027	0.2611440350425148	6	0.0007729966503478485	0	4163	0.5363308425663489	3680	0.4741046122133471	2238	TRUE
chr17:14090000-14100000	chr17	14090000	14100000	6	10000	6	0	1	0	4.4155	5	0	6	0	0	1	3404	0.3404	1888	0.1888	0	9609	0.9609	7052	0.7052	0	9994	0.9994	9886	0.9886	7195	6	2891	6	0	4	0	2.3670010377032167	2	0	6	0	0	1	2788	0.9643721895537876	1871	0.6471809062608094	0	2508	0.8675198893116569	3	0.0010377032168799724	0	2889	0.9993081978554134	2793	0.9661016949152542	2594	TRUE
chr17:15310000-15320000	chr17	15310000	15320000	6	10000	6	0	0	0	5.2642	0	0	0	0	5314	145	1764	0.1764	1489	0.1489	0	329	0.0329	139	0.0139	0	1925	0.1925	1803	0.1803	89	6	9836	6	0	0	0	5.2707401382675885	0	0	0	0	5310	144	1735	0.1763928426189508	1483	0.15077267181781212	0	184	0.01870679137860919	3	0.00030500203334688896	0	1767	0.17964619764131762	1653	0.16805612037413584	12	TRUE
chr17:50600000-50610000	chr17	50600000	50610000	5	10000	5	0	0	0	4.3247	0	0	0	0	6798	93	1986	0.1986	1736	0.1736	0	635	0.0635	399	0.0399	0	2293	0.2293	2174	0.2174	846	5	9567	5	0	0	0	4.350057489286088	0	0	0	0	6787	93	1842	0.1925368454060834	1722	0.17999372844151773	0	237	0.024772656005017248	3	0.00031357792411414236	0	1875	0.19598620257133897	1762	0.1841747674297063	635	TRUE
chr17:70660000-70670000	chr17	70660000	70670000	5	10000	5	0	0	0	4.3512	0	0	0	0	5252	116	1384	0.1384	1269	0.1269	0	2503	0.2503	2482	0.2482	0	3878	0.3878	3817	0.3817	21	5	7464	5	0	0	0	4.391211146838156	0	0	0	0	5238	115	1356	0.18167202572347266	1248	0.16720257234726688	0	18	0.002411575562700965	6	0.0008038585209003215	0	1370	0.1835476956055734	1311	0.17564308681672025	6	TRUE
chr17:39040000-39050000	chr17	39040000	39050000	6	10000	6	0	1	0	4.9918	5	0	6	0	0	136	1134	0.1134	709	0.0709	0	9992	0.9992	7933	0.7933	0	9992	0.9992	9012	0.9012	7026	6	2026	6	0	0	0	4.163376110562685	2	1	5	1	0	136	969	0.47828232971372164	702	0.3464955577492596	0	2018	0.9960513326752222	10	0.004935834155972359	0	2018	0.9960513326752222	1050	0.5182625863770978	911	TRUE
chr17:90590000-90600000	chr17	90590000	90600000	6	10000	6	0	0	0	5.3115	1	0	1	0	96	211	1906	0.1906	976	0.0976	0	3413	0.3413	1642	0.1642	0	4498	0.4498	3508	0.3508	12	6	8345	6	0	0	0	5.183343319352906	1	0	1	0	96	207	1899	0.22756141402037147	976	0.11695626123427202	0	1765	0.21150389454763333	7	0.0008388256440982624	0	2850	0.341521869382864	1866	0.22360695026962252	8	TRUE
chr17:48400000-48410000	chr17	48400000	48410000	6	10000	6	0	0	0	4.5439	1	0	1	1	0	48	3181	0.3181	2120	0.212	0	3564	0.3564	1218	0.1218	0	4672	0.4672	4330	0.433	2026	6	8742	6	0	0	0	4.471173644474948	1	0	1	1	0	48	3044	0.34820407229466943	2104	0.2406771905742393	0	2320	0.2653854953099977	8	0.0009151223976206818	0	3424	0.3916723861816518	3093	0.3538091969800961	1210	TRUE
chr17:76390000-76400000	chr17	76390000	76400000	5	10000	5	0	1	0	4.1261	4	0	5	0	2551	38	624	0.0624	616	0.0616	0	6523	0.6523	6321	0.6321	0	7147	0.7147	6945	0.6945	6513	5	3667	5	0	0	0	4.335696754840469	0	0	0	0	2549	38	614	0.16743932369784564	608	0.16580310880829016	0	202	0.05508590128170166	0	0.0	0	816	0.22252522497954733	614	0.16743932369784564	238	TRUE
chr17:91470000-91480000	chr17	91470000	91480000	6	10000	6	0	1	0	4.697	5	0	6	0	0	143	1833	0.1833	1644	0.1644	0	6958	0.6958	5580	0.558	0	7767	0.7767	7407	0.7407	6695	6	4378	6	0	0	0	4.232983097304706	1	0	1	0	0	143	1813	0.4141160347190498	1632	0.37277295568752855	0	1368	0.3124714481498401	4	0.0009136592051164915	0	2171	0.49588853357697577	1813	0.4141160347190498	1459	TRUE
chr17:78880000-78890000	chr17	78880000	78890000	6	10000	6	0	0	0	5.5291	2	0	2	0	0	34	382	0.0382	40	0.004	0	6439	0.6439	4035	0.4035	0	6551	0.6551	4343	0.4343	2495	6	5923	6	0	0	0	5.756204626034104	1	0	1	0	0	33	362	0.06111767685294614	40	0.006753334458889077	0	2387	0.4030052338342056	6	0.0010130001688333614	0	2490	0.42039507006584503	302	0.05098767516461253	119	TRUE
chr17:79770000-79780000	chr17	79770000	79780000	6	10000	6	0	0	0	4.9998	1	0	1	0	27	180	2899	0.2899	880	0.088	0	3364	0.3364	979	0.0979	0	4694	0.4694	3485	0.3485	482	6	9009	6	0	0	0	4.980685980685981	1	0	1	0	27	179	2895	0.32134532134532134	880	0.09768009768009768	0	2383	0.2645132645132645	12	0.001332001332001332	0	3713	0.41214341214341216	2514	0.27905427905427904	0	TRUE
chr17:58350000-58360000	chr17	58350000	58360000	6	10000	6	0	0	0	4.7302	1	0	1	0	41	153	2795	0.2795	1759	0.1759	0	3257	0.3257	1419	0.1419	0	4914	0.4914	4154	0.4154	1519	6	8524	6	0	0	0	4.654974190520882	1	0	1	0	41	150	2767	0.32461285781323324	1751	0.20541999061473487	0	1806	0.21187236039418114	1	0.00011731581417175035	0	3453	0.405091506335054	2710	0.31792585640544346	1225	TRUE
chr17:7700000-7710000	chr17	7700000	7710000	6	10000	6	0	0	0	4.7468	3	0	5	0	1638	98	2925	0.2925	1444	0.1444	0	5034	0.5034	2720	0.272	0	5962	0.5962	5648	0.5648	3524	6	7214	6	0	0	0	4.53756584419185	0	0	1	0	1638	95	2788	0.38647075131688385	1432	0.1985029110063765	0	2272	0.3149431660659828	4	0.0005544774050457444	0	3190	0.44219573052398115	2886	0.40005544774050456	1909	TRUE
chr17:54580000-54590000	chr17	54580000	54590000	6	10000	6	0	1	0	4.4224	4	0	5	0	57	87	3038	0.3038	2348	0.2348	0	6500	0.65	5412	0.5412	0	8543	0.8543	8456	0.8456	2692	6	4540	6	0	4	0	3.572246696035242	1	0	5	0	48	86	3012	0.6634361233480176	2340	0.5154185022026432	0	1066	0.23480176211453743	3	0.0006607929515418502	0	3105	0.683920704845815	3020	0.6651982378854625	514	TRUE
chr17:1130000-1140000	chr17	1130000	1140000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:61470000-61480000	chr17	61470000	61480000	6	10000	6	0	1	0	5.1526	5	0	6	1	0	26	697	0.0697	69	0.0069	0	7476	0.7476	6589	0.6589	0	7588	0.7588	7254	0.7254	6392	6	3396	6	0	0	0	5.378975265017668	1	0	1	1	0	26	688	0.20259128386336867	65	0.019140164899882215	0	878	0.2585394581861013	3	0.0008833922261484099	0	984	0.28975265017667845	659	0.19405182567726736	65	TRUE
chr17:47610000-47620000	chr17	47610000	47620000	6	10000	6	0	0	0	4.7911	1	0	2	0	4	160	3115	0.3115	1142	0.1142	0	4560	0.456	1581	0.1581	0	5486	0.5486	4663	0.4663	1394	6	8363	6	0	0	0	4.731675236159273	1	0	1	0	4	156	3078	0.3680497429152218	1136	0.13583642233648213	0	2937	0.35118976443859856	4	0.0004782972617481765	0	3861	0.46167643190242735	3051	0.3648212363984216	786	TRUE
chr17:78190000-78200000	chr17	78190000	78200000	5	10000	5	0	0	0	4.3896	0	0	0	0	6463	156	1800	0.18	1694	0.1694	0	823	0.0823	648	0.0648	0	2618	0.2618	2370	0.237	431	5	9329	5	0	0	0	4.3952192089184265	0	0	0	0	6448	155	1796	0.1925179547647122	1692	0.18136992174938366	0	176	0.018865902025940615	3	0.0003215778754421696	0	1967	0.21084789366491585	1721	0.18447850787865794	0	TRUE
chr17:65610000-65620000	chr17	65610000	65620000	5	10000	5	0	0	0	3.7388	0	0	0	0	5422	128	3550	0.355	3311	0.3311	0	173	0.0173	67	0.0067	0	3618	0.3618	3550	0.355	203	5	9906	5	0	0	0	3.7349081364829395	0	0	0	0	5408	127	3538	0.3571572784171209	3307	0.33383807793256615	0	111	0.011205330102967898	5	0.0005047445992327882	0	3544	0.35776297193620027	3476	0.35089844538663434	203	TRUE
chr17:87630000-87640000	chr17	87630000	87640000	6	10000	6	0	1	0	5.2541	3	0	5	0	83	83	836	0.0836	636	0.0636	0	6585	0.6585	4902	0.4902	0	7150	0.715	5711	0.5711	3236	6	5050	6	0	0	0	5.325940594059406	1	0	1	0	79	83	814	0.1611881188118812	633	0.12534653465346535	0	1661	0.3289108910891089	8	0.0015841584158415843	0	2219	0.4394059405940594	797	0.15782178217821782	156	TRUE
chr17:51320000-51330000	chr17	51320000	51330000	6	10000	6	0	0	0	5.435	1	0	1	1	0	139	1090	0.109	263	0.0263	0	3678	0.3678	2272	0.2272	0	4022	0.4022	3307	0.3307	1192	6	7687	6	0	0	0	5.556393911799141	1	0	1	1	0	139	1048	0.13633407050865096	261	0.03395342786522701	0	1383	0.17991414075712242	5	0.0006504488096786782	0	1722	0.2240145700533368	1015	0.1320411083647717	306	TRUE
chr17:91240000-91250000	chr17	91240000	91250000	5	10000	5	0	0	0	4.5425	0	0	0	0	5178	83	336	0.0336	322	0.0322	0	3767	0.3767	3735	0.3735	0	4103	0.4103	4068	0.4068	2014	5	6250	5	0	0	0	4.82144	0	0	0	0	5167	83	334	0.05344	322	0.05152	0	35	0.0056	3	0.00048	0	369	0.05904	334	0.05344	0	TRUE
chr17:19790000-19800000	chr17	19790000	19800000	6	10000	6	0	0	0	5.2876	2	0	4	0	0	330	1369	0.1369	43	0.0043	0	9418	0.9418	3973	0.3973	0	9475	0.9475	5344	0.5344	2123	6	5993	6	0	0	0	5.252961788753546	2	0	2	0	0	330	1363	0.22743200400467212	43	0.007175037543801101	0	5434	0.9067245119305857	7	0.0011680293675955281	0	5491	0.9162356082095778	1372	0.2289337560487235	89	TRUE
chr17:82870000-82880000	chr17	82870000	82880000	6	10000	6	0	0	0	4.9679	1	0	1	0	1	152	2983	0.2983	546	0.0546	0	3989	0.3989	929	0.0929	0	4482	0.4482	3910	0.391	733	6	9049	6	0	0	0	4.963642391424467	1	0	1	0	1	152	2969	0.32810255276826167	542	0.05989612111835562	0	3054	0.3374958558956791	2	0.00022101889711570338	0	3537	0.3908719195491214	2969	0.32810255276826167	179	TRUE
chr17:23310000-23320000	chr17	23310000	23320000	6	10000	6	0	1	0	4.0207	4	0	6	0	0	1	4672	0.4672	4355	0.4355	0	9973	0.9973	4966	0.4966	0	9999	0.9999	9645	0.9645	5730	6	4993	6	0	4	0	2.3346685359503305	2	0	6	0	0	1	4648	0.9309032645703985	4348	0.8708191468055277	0	4966	0.9945924294011617	3	0.0006008411776487082	0	4992	0.9997997196074504	4658	0.9329060684958943	4487	TRUE
chr17:89130000-89140000	chr17	89130000	89140000	6	10000	6	0	1	0	4.9452	5	0	6	0	0	61	1465	0.1465	168	0.0168	0	9774	0.9774	8146	0.8146	0	9941	0.9941	8882	0.8882	4998	6	1823	6	0	0	0	4.793746571585299	2	0	2	0	0	59	689	0.37794843664289635	166	0.09105869445968184	0	1598	0.8765770707624795	5	0.0027427317608337905	0	1765	0.968184311574328	729	0.39989029072956667	300	TRUE
chr17:44520000-44530000	chr17	44520000	44530000	5	10000	5	0	0	0	4.1089	0	0	0	0	5790	129	2726	0.2726	2453	0.2453	0	208	0.0208	194	0.0194	0	2931	0.2931	2678	0.2678	71	5	9795	5	0	0	0	4.109851965288413	0	0	0	0	5786	129	2722	0.27789688616641145	2451	0.25022970903522207	0	14	0.0014293006636038796	5	0.0005104645227156713	0	2733	0.2790199081163859	2485	0.25370086778968864	5	TRUE
chr17:86460000-86470000	chr17	86460000	86470000	6	10000	6	0	0	0	5.3428	1	0	1	0	67	119	1883	0.1883	785	0.0785	0	2042	0.2042	513	0.0513	0	3134	0.3134	2301	0.2301	255	6	9454	6	0	0	0	5.3591072561878565	1	0	1	0	66	117	1848	0.1954728157393696	780	0.08250475988999366	0	1518	0.16056695578591074	7	0.0007404273323460969	0	2600	0.2750158662999788	1775	0.18775121641633172	127	TRUE
chr17:6810000-6820000	chr17	6810000	6820000	6	10000	6	0	0	0	4.9956	0	0	0	0	4438	165	2505	0.2505	1042	0.1042	0	3090	0.309	1378	0.1378	0	3945	0.3945	3658	0.3658	2026	6	8559	6	0	0	0	4.986797523075126	0	0	0	0	4436	165	2411	0.2816917864236476	1029	0.12022432527164388	0	1667	0.1947657436616427	1	0.00011683607898118939	0	2514	0.2937259025587101	2232	0.2607781282860147	994	TRUE
chr17:7290000-7300000	chr17	7290000	7300000	6	10000	6	0	0	0	5.3147	0	0	0	0	5610	165	1613	0.1613	905	0.0905	0	1217	0.1217	301	0.0301	0	2215	0.2215	1821	0.1821	87	6	9684	6	0	0	0	5.310718711276332	0	0	0	0	5603	164	1608	0.16604708798017348	902	0.09314332920280875	0	917	0.09469227591904172	5	0.0005163155720776538	0	1912	0.19743907476249484	1520	0.15695993391160679	87	TRUE
chr17:10540000-10550000	chr17	10540000	10550000	6	10000	6	0	0	0	4.8584	1	0	2	0	3783	113	2670	0.267	1681	0.1681	0	5197	0.5197	2088	0.2088	0	5341	0.5341	4709	0.4709	2443	6	7854	6	0	0	0	4.772981920040744	0	0	0	0	3779	112	2628	0.33460656990068754	1661	0.211484593837535	0	3059	0.3894830659536542	2	0.00025464731347084286	0	3201	0.40756302521008403	2581	0.32862235803412276	1997	TRUE
chr17:83190000-83200000	chr17	83190000	83200000	6	10000	6	0	0	0	5.1901	1	0	1	0	17	88	2011	0.2011	1197	0.1197	0	1498	0.1498	139	0.0139	0	2743	0.2743	2138	0.2138	519	6	9853	6	0	0	0	5.195168984065766	1	0	1	0	17	88	2003	0.20328833857708312	1189	0.12067390642443926	0	1361	0.1381305186237694	4	0.0004059677255658175	0	2600	0.2638790216177814	1995	0.2024764031259515	380	TRUE
chr17:3930000-3940000	chr17	3930000	3940000	6	10000	6	0	0	0	5.3271	0	0	0	0	6167	150	1822	0.1822	782	0.0782	0	2117	0.2117	818	0.0818	0	2669	0.2669	2499	0.2499	944	6	9157	6	0	0	0	5.359724800698919	0	0	0	0	6165	149	1671	0.1824833460740417	769	0.08397946925849077	0	1288	0.14065742055258273	7	0.000764442503003167	0	1828	0.19962869935568417	1668	0.18215572785846892	409	TRUE
chr17:22290000-22300000	chr17	22290000	22300000	6	10000	6	0	0	0	5.1705	4	0	4	0	0	11	1488	0.1488	961	0.0961	0	9483	0.9483	6903	0.6903	0	9938	0.9938	8589	0.8589	3209	6	3040	6	0	1	0	4.02828947368421	1	0	4	0	0	11	1449	0.4766447368421053	953	0.3134868421052632	0	2527	0.83125	6	0.001973684210526316	0	2978	0.9796052631578948	1654	0.5440789473684211	1113	TRUE
chr17:50330000-50340000	chr17	50330000	50340000	6	10000	6	0	0	0	4.6937	1	0	4	0	15	109	3618	0.3618	928	0.0928	0	5158	0.5158	1595	0.1595	0	6395	0.6395	5119	0.5119	914	6	8330	6	0	0	0	4.612484993997599	1	0	2	0	15	107	3560	0.42737094837935174	922	0.11068427370948379	0	3519	0.42244897959183675	7	0.0008403361344537816	0	4745	0.5696278511404562	3487	0.4186074429771909	544	TRUE
chr17:85760000-85770000	chr17	85760000	85770000	6	10000	6	0	0	0	4.9238	1	0	4	0	0	50	2398	0.2398	818	0.0818	0	4587	0.4587	2668	0.2668	0	5516	0.5516	5067	0.5067	240	6	7305	6	0	0	0	4.884736481861738	1	0	1	0	0	50	2374	0.32498288843258044	814	0.11143052703627652	0	1909	0.2613278576317591	5	0.0006844626967830253	0	2824	0.3865845311430527	2385	0.3264887063655031	110	TRUE
chr17:93620000-93630000	chr17	93620000	93630000	5	10000	5	0	1	0	3.9321	4	0	5	0	530	32	695	0.0695	420	0.042	0	9005	0.9005	8858	0.8858	0	9316	0.9316	9302	0.9302	8741	5	1114	5	0	0	0	3.6149012567324954	0	0	0	0	528	32	422	0.37881508078994613	402	0.3608617594254937	0	140	0.12567324955116696	2	0.0017953321364452424	0	440	0.39497307001795334	428	0.38420107719928187	165	TRUE
chr17:65270000-65280000	chr17	65270000	65280000	5	10000	5	0	0	0	4.1986	0	0	0	0	6127	142	2546	0.2546	2077	0.2077	0	749	0.0749	289	0.0289	0	2879	0.2879	2821	0.2821	168	5	9685	5	0	0	0	4.199380485286525	0	0	0	0	6120	139	2535	0.26174496644295303	2070	0.21373257614868352	0	460	0.047496128033040784	3	0.0003097573567372225	0	2580	0.26639132679401134	2526	0.2608156943727414	0	TRUE
chr17:79390000-79400000	chr17	79390000	79400000	6	10000	6	0	0	0	5.0928	1	0	1	1	0	98	2150	0.215	795	0.0795	0	4062	0.4062	2291	0.2291	0	4812	0.4812	4234	0.4234	1155	6	7672	6	0	0	0	5.053571428571429	1	0	1	1	0	98	2112	0.27528675703858185	783	0.10205943691345151	0	1754	0.2286235662148071	15	0.0019551616266944736	0	2492	0.3248175182481752	1920	0.2502606882168926	696	TRUE
chr17:65440000-65450000	chr17	65440000	65450000	5	10000	5	0	0	0	4.2503	1	0	3	0	3926	133	1589	0.1589	1279	0.1279	0	3905	0.3905	3514	0.3514	0	5118	0.5118	5059	0.5059	1779	5	6442	5	0	0	0	4.2728966159577775	0	0	0	0	3913	129	1569	0.24355790127289662	1266	0.19652281900031046	0	392	0.060850667494566905	5	0.000776156473144986	0	1589	0.24666252716547657	1530	0.23750388078236573	273	TRUE
chr17:35470000-35480000	chr17	35470000	35480000	6	10000	6	0	0	0	5.1612	3	0	4	0	0	178	2143	0.2143	507	0.0507	0	9972	0.9972	4356	0.4356	0	9998	0.9998	5633	0.5633	1789	6	5599	6	0	0	0	5.243614931237721	3	0	3	0	0	178	1207	0.21557420968030006	501	0.08948026433291659	0	5571	0.9949991069833899	10	0.001786033220217896	0	5597	0.9996427933559564	1258	0.2246829791034113	714	TRUE
chr17:50680000-50690000	chr17	50680000	50690000	6	10000	6	0	0	0	5.2891	1	0	1	1	0	79	1841	0.1841	97	0.0097	0	3709	0.3709	1661	0.1661	0	3958	0.3958	3444	0.3444	488	6	8317	6	0	0	0	5.321870866899122	1	0	1	1	0	79	1829	0.219911025610196	93	0.011181916556450643	0	2036	0.24479980762294096	6	0.0007214139713839125	0	2278	0.2738968378020921	1780	0.21401947817722736	1	TRUE
chr17:88410000-88420000	chr17	88410000	88420000	6	10000	6	0	1	0	4.6016	2	0	5	0	0	286	3012	0.3012	1225	0.1225	0	7174	0.7174	4319	0.4319	0	8489	0.8489	7325	0.7325	3964	6	5661	6	0	3	0	4.1946652534887825	1	0	5	0	0	284	3006	0.5310015898251192	1225	0.21639286345168698	0	2839	0.5015015015015015	4	0.0007065889418830596	0	4152	0.7334393216746158	3002	0.5302950008832362	219	TRUE
chr17:74600000-74610000	chr17	74600000	74610000	6	10000	6	0	0	0	5.1154	1	0	1	0	25	203	2084	0.2084	1429	0.1429	0	3987	0.3987	1321	0.1321	0	4917	0.4917	3314	0.3314	1691	6	8640	6	0	0	0	5.112615740740741	1	0	1	0	25	200	2023	0.23414351851851853	1418	0.16412037037037036	0	2639	0.3054398148148148	9	0.0010416666666666667	0	3567	0.4128472222222222	1981	0.2292824074074074	660	TRUE
chr17:43030000-43040000	chr17	43030000	43040000	6	10000	6	0	0	0	5.402	1	0	1	0	28	97	1583	0.1583	707	0.0707	0	2317	0.2317	515	0.0515	0	2710	0.271	2049	0.2049	427	6	9462	6	0	0	0	5.409427182413866	1	0	1	0	28	96	1562	0.16508137814415558	697	0.07366307334601564	0	1791	0.18928344958782498	5	0.000528429507503699	0	2180	0.23039526527161278	1522	0.16085394208412598	397	TRUE
chr17:62020000-62030000	chr17	62020000	62030000	6	10000	6	0	0	0	4.8533	1	0	3	0	0	120	2378	0.2378	1471	0.1471	0	4550	0.455	2608	0.2608	0	5420	0.542	4978	0.4978	4080	6	7352	6	0	0	0	4.763465723612622	1	0	1	0	0	118	2357	0.3205930359085963	1463	0.19899347116430904	0	1920	0.2611534276387378	2	0.0002720348204570185	0	2784	0.3786724700761698	2349	0.31950489662676823	1842	TRUE
chr17:18890000-18900000	chr17	18890000	18900000	5	10000	5	0	3	0	2.7094	2	0	5	0	355	8	5987	0.5987	5789	0.5789	570	8764	0.8764	3844	0.3844	0	9932	0.9932	9928	0.9928	9047	5	6106	5	0	3	1	1.856043236161153	2	0	5	1	348	8	5853	0.9585653455617426	5747	0.9412053717654766	563	4899	0.8023255813953488	1	0.00016377333770062233	0	6042	0.9895185063871602	6038	0.9888634130363577	5551	TRUE
chr17:57250000-57260000	chr17	57250000	57260000	6	10000	6	0	0	0	4.8526	1	0	1	0	38	136	3079	0.3079	1381	0.1381	0	2885	0.2885	964	0.0964	0	4320	0.432	3951	0.3951	492	6	9002	6	0	0	0	4.8150411019773385	1	0	1	0	38	129	3067	0.3407020662075094	1373	0.15252166185292157	0	1907	0.2118418129304599	3	0.00033325927571650743	0	3336	0.3705843145967563	2975	0.33048211508553654	228	TRUE
chr17:23000000-23010000	chr17	23000000	23010000	6	10000	6	0	0	0	4.9478	5	0	5	0	0	1	2292	0.2292	966	0.0966	0	9874	0.9874	7493	0.7493	0	10000	1.0	9673	0.9673	4263	6	2457	6	0	3	0	2.9413919413919416	2	1	6	1	0	0	2136	0.8693528693528694	960	0.3907203907203907	0	2331	0.9487179487179487	4	0.001628001628001628	0	2457	1.0	2139	0.8705738705738706	1550	TRUE
